162.158.87.228 - - [29/Jan/2025:00:00:23 +0000] "GET /wp-content/themes/oceanwp/functions.php HTTP/1.1" 404 98341 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
172.69.151.124 - - [29/Jan/2025:00:00:24 +0000] "GET /wp-content/themes/twentythirteen/functions.php HTTP/1.1" 301 651 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
172.71.134.90 - - [29/Jan/2025:00:00:24 +0000] "GET /wp-content/themes/twentythirteen/functions.php HTTP/1.1" 404 98274 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
162.158.110.158 - - [29/Jan/2025:00:00:24 +0000] "GET /wp-content/themes/kadence/functions.php HTTP/1.1" 301 637 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
::1 - - [29/Jan/2025:00:00:28 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:00:29 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
172.71.144.62 - - [29/Jan/2025:00:00:30 +0000] "GET /wp-content/themes/kadence/functions.php HTTP/1.1" 404 98341 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
::1 - - [29/Jan/2025:00:00:30 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
172.71.119.38 - - [29/Jan/2025:00:00:31 +0000] "GET /wp-content/themes/twentytwenty/functions.php HTTP/1.1" 301 647 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
172.69.151.212 - - [29/Jan/2025:00:00:31 +0000] "GET /wp-content/themes/twentytwenty/functions.php HTTP/1.1" 404 98346 "-" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
162.158.127.11 - - [29/Jan/2025:00:00:32 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 4149 "-" "WordPress/6.7.1; https://rootly.com"
162.158.127.48 - - [29/Jan/2025:00:00:32 +0000] "POST /wp-cron.php?doing_wp_cron=1738108832.5589270591735839843750 HTTP/1.1" 200 3751 "-" "WordPress/6.7.1; https://rootly.com"
162.158.126.173 - - [29/Jan/2025:00:00:33 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 4149 "-" "WordPress/6.7.1; https://rootly.com"
172.70.100.192 - - [29/Jan/2025:00:00:31 +0000] "GET /wp-json/wp/v2/posts/2550 HTTP/1.1" 200 8390 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; ClaudeBot/1.0; +claudebot@anthropic.com)"
::1 - - [29/Jan/2025:00:00:38 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:00:39 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:00:40 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
15.235.49.49 - - [29/Jan/2025:00:06:12 +0000] "POST /wp-cron.php?doing_wp_cron=1738109172.6326630115509033203125 HTTP/1.1" 301 676 "-" "WordPress/6.5.5; https://www.sylvainkalache.com"
66.102.9.3 - - [29/Jan/2025:00:06:11 +0000] "HEAD /feed/rss HTTP/1.1" 301 370 "-" "FeedBurner/1.0 (http://www.FeedBurner.com)"
66.102.9.3 - - [29/Jan/2025:00:06:12 +0000] "HEAD /feed/ HTTP/1.1" 200 356 "-" "FeedBurner/1.0 (http://www.FeedBurner.com)"
162.158.126.173 - - [29/Jan/2025:00:09:32 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 4149 "-" "WordPress/6.7.1; https://rootly.com"
172.70.38.113 - - [29/Jan/2025:00:09:31 +0000] "GET / HTTP/1.1" 301 3797 "http://www.rootly.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
162.158.127.48 - - [29/Jan/2025:00:09:40 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 4149 "-" "WordPress/6.7.1; https://rootly.com"
172.68.245.166 - - [29/Jan/2025:00:09:40 +0000] "GET / HTTP/1.1" 200 27753 "https://www.rootly.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
15.235.49.49 - - [29/Jan/2025:00:15:07 +0000] "POST /wp-cron.php?doing_wp_cron=1738109707.2502241134643554687500 HTTP/1.1" 200 3568 "-" "WordPress/6.7.1; https://rootly.com"
66.249.66.198 - - [29/Jan/2025:00:15:05 +0000] "GET /page/8/ HTTP/1.1" 200 22012 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
172.212.61.171 - - [29/Jan/2025:00:16:03 +0000] "GET /manager/html HTTP/1.1" 404 94688 "-" "Mozilla/5.0 zgrab/0.x"
172.71.103.22 - - [29/Jan/2025:00:17:57 +0000] "GET / HTTP/1.1" 200 31079 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
95.214.55.132 - - [29/Jan/2025:00:19:07 +0000] "GET / HTTP/1.1" 301 565 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
95.214.55.43 - - [29/Jan/2025:00:25:58 +0000] "GET / HTTP/1.1" 301 565 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
15.235.49.49 - - [29/Jan/2025:00:28:18 +0000] "POST /wp-cron.php?doing_wp_cron=1738110498.1072390079498291015625 HTTP/1.1" 200 3721 "-" "WordPress/6.5.5; https://www.sylvainkalache.com"
45.61.187.62 - - [29/Jan/2025:00:28:18 +0000] "GET /wp-login.php HTTP/1.1" 200 5601 "-" "\"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299"
74.80.208.171 - - [29/Jan/2025:00:29:14 +0000] "GET /robots.txt HTTP/1.1" 200 3783 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:29:14 +0000] "GET /2024/12/30/keda-kubernetes-event-driven-autoscaling/ HTTP/1.1" 200 22995 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:29:15 +0000] "GET /wp-content/uploads/2024/12/KEDA-Kubernetes-Event-driven-Autoscaling.jpg HTTP/1.1" 200 788196 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:29:17 +0000] "GET /wp-content/uploads/2024/11/35-150x150.png HTTP/1.1" 200 37651 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:29:18 +0000] "GET /wp-content/uploads/2024/12/37-150x150.png HTTP/1.1" 200 36767 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
45.61.187.62 - - [29/Jan/2025:00:29:48 +0000] "GET /?author=1 HTTP/1.1" 301 3562 "http://www.google.com.hk" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
172.70.189.134 - - [29/Jan/2025:00:30:00 +0000] "GET /wp-admin/css/ HTTP/1.1" 301 585 "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
172.70.189.67 - - [29/Jan/2025:00:30:04 +0000] "GET /wp-admin/css/ HTTP/1.1" 401 4102 "binance.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
45.61.187.62 - - [29/Jan/2025:00:30:47 +0000] "GET /author/sylvain/ HTTP/1.1" 200 9500 "http://www.google.com.hk" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
74.80.208.171 - - [29/Jan/2025:00:33:02 +0000] "GET /page/4/ HTTP/1.1" 200 19373 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
45.61.187.62 - - [29/Jan/2025:00:33:40 +0000] "GET /?author=2 HTTP/1.1" 404 24024 "http://www.google.com.hk" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
195.37.190.67 - - [29/Jan/2025:00:33:48 +0000] "GET / HTTP/1.0" 400 693 "-" "-"
128.199.182.55 - - [29/Jan/2025:00:36:17 +0000] "GET / HTTP/1.1" 301 3620 "-" "-"
128.199.182.55 - - [29/Jan/2025:00:36:23 +0000] "GET / HTTP/1.1" 301 3620 "-" "Mozilla/5.0 (Linux; Android 6.0; HTC One M9 Build/MRA75227) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2670.98 Mobile Safari/537.3"
128.199.182.55 - - [29/Jan/2025:00:36:24 +0000] "GET /actuator/env HTTP/1.1" 301 3748 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:25 +0000] "GET /server HTTP/1.1" 301 782 "-" "Go-http-client/1.1"
85.208.96.206 - - [29/Jan/2025:00:36:26 +0000] "GET /robots.txt HTTP/1.1" 200 3731 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
128.199.182.55 - - [29/Jan/2025:00:36:26 +0000] "GET /.vscode/sftp.json HTTP/1.1" 301 793 "-" "Go-http-client/1.1"
185.191.171.8 - - [29/Jan/2025:00:36:26 +0000] "GET /author/sylvain/page/3/ HTTP/1.1" 200 22605 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)"
128.199.182.55 - - [29/Jan/2025:00:36:26 +0000] "GET /about HTTP/1.1" 301 785 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:27 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 301 807 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:28 +0000] "GET /v2/_catalog HTTP/1.1" 301 787 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:29 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 301 851 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:30 +0000] "GET /server-status HTTP/1.1" 403 863 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:30 +0000] "GET /login.action HTTP/1.1" 301 788 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:31 +0000] "GET /_all_dbs HTTP/1.1" 301 784 "-" "Mozilla/5.0 (l9scan/2.0.9343e29343e2533323e25313; +https://leakix.net)"
128.199.182.55 - - [29/Jan/2025:00:36:32 +0000] "GET /.DS_Store HTTP/1.1" 301 785 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:33 +0000] "GET /.env HTTP/1.1" 301 780 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:34 +0000] "GET /.git/config HTTP/1.1" 301 787 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:35 +0000] "GET /s/9343e29343e2533323e25313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 301 872 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:35 +0000] "GET /config.json HTTP/1.1" 301 787 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:36 +0000] "GET /telescope/requests HTTP/1.1" 301 794 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:37 +0000] "GET /info.php HTTP/1.1" 301 784 "-" "Go-http-client/1.1"
128.199.182.55 - - [29/Jan/2025:00:36:38 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 2474 "-" "Go-http-client/1.1"
74.80.208.171 - - [29/Jan/2025:00:37:37 +0000] "GET /page/7/ HTTP/1.1" 200 19348 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
146.19.24.168 - - [29/Jan/2025:00:38:15 +0000] "GET / HTTP/1.1" 301 515 "-" "-"
87.120.115.119 - - [29/Jan/2025:00:38:18 +0000] "GET /.git/config HTTP/1.1" 404 98289 "-" "Screaming Frog SEO Spider/8.1"
15.235.49.49 - - [29/Jan/2025:00:38:55 +0000] "POST /wp-cron.php?doing_wp_cron=1738111135.0578598976135253906250 HTTP/1.1" 200 3721 "-" "WordPress/6.5.5; https://www.sylvainkalache.com"
66.249.92.160 - - [29/Jan/2025:00:38:55 +0000] "GET /feed/ HTTP/1.1" 200 4882 "-" "FeedFetcher-Google; (+http://www.google.com/feedfetcher.html)"
193.23.3.37 - - [29/Jan/2025:00:39:31 +0000] "GET /.git/config HTTP/1.1" 404 98289 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36"
74.80.208.171 - - [29/Jan/2025:00:43:48 +0000] "GET /2024/12/16/road-to-kubecon-na-2024-matteo-bianchi/ HTTP/1.1" 200 25398 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:43:48 +0000] "GET /wp-content/uploads/2024/11/35.png HTTP/1.1" 200 960279 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:43:50 +0000] "GET /wp-content/uploads/2024/11/34-150x150.png HTTP/1.1" 200 34548 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
74.80.208.171 - - [29/Jan/2025:00:43:51 +0000] "GET /wp-content/uploads/2024/12/KEDA-Kubernetes-Event-driven-Autoscaling-150x150.jpg HTTP/1.1" 200 8722 "-" "Mozilla/5.0 (compatible; ImagesiftBot; +imagesift.com)"
162.158.86.174 - - [29/Jan/2025:00:48:09 +0000] "GET /robots.txt HTTP/1.1" 200 4084 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; PerplexityBot/1.0; +https://perplexity.ai/perplexitybot)"
172.70.35.85 - - [29/Jan/2025:00:48:26 +0000] "GET / HTTP/1.1" 301 571 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
162.158.127.23 - - [29/Jan/2025:00:48:34 +0000] "POST /wp-cron.php?doing_wp_cron=1738111714.1371769905090332031250 HTTP/1.1" 200 3734 "-" "WordPress/6.7.1; https://rootly.com"
172.68.245.197 - - [29/Jan/2025:00:48:34 +0000] "GET / HTTP/1.1" 301 3713 "http://www.rootly.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
172.68.245.33 - - [29/Jan/2025:00:48:37 +0000] "GET / HTTP/1.1" 200 31080 "https://www.rootly.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
162.158.127.48 - - [29/Jan/2025:00:49:01 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 4149 "-" "WordPress/6.7.1; https://rootly.com"
172.70.58.9 - - [29/Jan/2025:00:49:01 +0000] "GET / HTTP/1.1" 301 3797 "http://www.rootly.com:8880" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
162.158.127.179 - - [29/Jan/2025:00:49:02 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 4149 "-" "WordPress/6.7.1; https://rootly.com"
172.70.58.8 - - [29/Jan/2025:00:49:01 +0000] "GET / HTTP/1.1" 200 27751 "https://www.rootly.com/" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
172.68.205.12 - - [29/Jan/2025:00:49:03 +0000] "GET /wp-content/uploads/2024/02/favicon.png HTTP/1.1" 304 3704 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
162.158.127.48 - - [29/Jan/2025:00:49:03 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 830 "-" "WordPress/6.7.1; https://rootly.com"
162.158.74.62 - - [29/Jan/2025:00:49:03 +0000] "GET /favicon.ico HTTP/1.1" 302 3848 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
162.158.127.179 - - [29/Jan/2025:00:49:03 +0000] "POST /wp-admin/admin-ajax.php?action=podcast_player_bg_jobs&nonce=081eb82c8c HTTP/1.1" 401 830 "-" "WordPress/6.7.1; https://rootly.com"
172.68.205.83 - - [29/Jan/2025:00:49:03 +0000] "GET /favicon.ico HTTP/1.1" 302 3848 "-" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
162.158.74.95 - - [29/Jan/2025:00:49:03 +0000] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 304 3705 "https://www.rootly.com/favicon.ico" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
162.158.74.94 - - [29/Jan/2025:00:49:03 +0000] "GET /wp-includes/images/w-logo-blue-white-bg.png HTTP/1.1" 304 3705 "https://rootly.com/favicon.ico" "Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)"
::1 - - [29/Jan/2025:00:49:08 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:49:09 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:49:10 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:49:11 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:49:12 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:49:13 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
::1 - - [29/Jan/2025:00:49:14 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 (internal dummy connection)"
